movieId,title,imdbId,tmdbId,genre,original_language,popularity,release_date,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,release_year,release_month,release_day,movie_avg_rating,movie_rating_stddev,movie_rating_count
144620,Goosebumps (2015),1051904,257445,"Adventure,Horror,Comedy",en,54.46,2015-08-05,6.3,3265,Adventure,Horror,Comedy,None,None,2015,8,5,2.0,0.7071067811865476,2
144714,The Perfect Guy (2015),3862750,304372,Thriller,en,9.167,2015-09-11,5.7,285,Thriller,None,None,None,None,2015,9,11,1.5,0.0,1
144716,Rock the Kasbah (2015),3164256,253414,"Comedy,Music,War",en,11.908,2015-10-22,5.4,277,Comedy,Music,War,None,None,2015,10,22,2.0,0.0,1
144734,Freaks of Nature (2015),1817771,218784,"Science Fiction,Comedy,Horror",en,10.261,2015-10-30,6.2,450,Science Fiction,Comedy,Horror,None,None,2015,10,30,4.5,0.0,1
144976,Bone Tomahawk (2015),2494362,294963,"Western,Horror",en,19.126,2015-10-23,6.8,1686,Western,Horror,None,None,None,2015,10,23,4.5,0.0,2
145150,The Dressmaker (2015),2910904,298382,"Drama,Comedy,Western",en,12.184,2015-10-29,7.0,1398,Drama,Comedy,Western,None,None,2015,10,29,3.0,0.0,1
145418,Trumbo (2015),3203606,294016,Drama,en,8.056,2015-10-27,7.2,1353,Drama,None,None,None,None,2015,10,27,4.0,0.0,1
145491,Our Lips Are Sealed (2000),0270560,34729,"Comedy,Family,Crime",en,7.472,2000-05-18,6.0,233,Comedy,Family,Crime,None,None,2000,5,18,3.5,0.0,1
145839,Concussion (2015),3322364,321741,"Drama,History",en,12.537,2015-11-12,7.1,2216,Drama,History,None,None,None,2015,11,12,2.5,1.0,3
145935,"Peanuts Movie, The (2015)",2452042,227973,"Adventure,Comedy,Animation,Family",en,29.803,2015-11-01,6.8,1347,Adventure,Comedy,Animation,Family,None,2015,11,1,1.5,0.0,1
146210,Blue Mountain State: The Rise of Thadland (2015),3748440,288171,Comedy,en,8.93,2016-02-02,5.6,234,Comedy,None,None,None,None,2016,2,2,3.0,0.0,1
146309,The Boy and the Beast (2015),4272866,315465,"Animation,Fantasy,Action,Adventure,Drama",ja,47.388,2015-07-11,8.0,1212,Animation,Fantasy,Action,Adventure,Drama,2015,7,11,4.0,0.0,1
146656,Creed (2015),3076658,312221,Drama,en,88.343,2015-11-25,7.4,6046,Drama,None,None,None,None,2015,11,25,3.75,0.6546536707079771,8
146662,Dragons: Gift of the Night Fury (2011),2065968,91417,"Animation,Comedy,Adventure,Family",en,28.926,2011-11-15,7.1,282,Animation,Comedy,Adventure,Family,None,2011,11,15,5.0,0.0,1
146688,Solace (2015),1291570,339527,"Thriller,Crime,Mystery",en,27.363,2015-09-03,6.4,1869,Thriller,Crime,Mystery,None,None,2015,9,3,2.0,0.0,1
147142,Those Happy Days (2006),0478566,19100,"Comedy,Family",fr,6.308,2006-06-28,7.4,815,Comedy,Family,None,None,None,2006,6,28,3.0,0.0,1
147372,Doctor Who: Last Christmas (2014),4050552,317182,"Science Fiction,Adventure,Drama",en,5.396,2014-12-25,7.8,207,Science Fiction,Adventure,Drama,None,None,2014,12,25,3.75,1.0606601717798212,2
147410,A Perfect Day (2015),3577624,321751,"Comedy,Drama,War",en,7.686,2015-08-28,6.7,531,Comedy,Drama,War,None,None,2015,8,28,5.0,0.0,1
148172,The 5th Wave (2016),2304933,299687,"Science Fiction,Adventure,Action",en,40.719,2016-01-14,5.9,5157,Science Fiction,Adventure,Action,None,None,2016,1,14,2.5,1.4142135623730951,2
148238,A Very Murray Christmas (2015),4537842,364067,"Comedy,Music,TV Movie",en,7.233,2015-12-04,5.3,344,Comedy,Music,TV Movie,None,None,2015,12,4,2.5,0.0,1
148482,Truth (2015),3859076,300693,Drama,en,7.996,2015-10-16,6.6,408,Drama,None,None,None,None,2015,10,16,3.0,0.0,1
148626,"Big Short, The (2015)",1596363,318846,"Comedy,Drama",en,30.123,2015-12-11,7.3,7542,Comedy,Drama,None,None,None,2015,12,11,3.9615384615384617,0.8114564304148059,26
148652,The Ridiculous 6 (2015),2479478,347969,"Western,Comedy",en,33.76,2015-12-11,5.2,1163,Western,Comedy,None,None,None,2015,12,11,3.25,0.3535533905932738,2
148671,Saw (2003),0495241,246355,"Crime,Horror,Thriller",en,32.394,2003-01-01,7.0,409,Crime,Horror,Thriller,None,None,2003,1,1,4.5,0.7071067811865476,2
148775,Wizards of Waverly Place: The Movie (2009),1369845,26736,"Family,TV Movie,Adventure,Comedy,Drama,Fantasy",en,24.26,2009-08-28,6.6,1245,Family,TV Movie,Adventure,Comedy,Drama,2009,8,28,4.0,0.0,1
148881,World of Tomorrow (2015),4171032,303867,"Animation,Drama,Science Fiction",en,5.697,2015-01-22,7.9,248,Animation,Drama,Science Fiction,None,None,2015,1,22,4.5,0.7071067811865476,2
148888,Zoolander 2 (2016),1608290,329833,Comedy,en,19.258,2016-02-06,4.8,1881,Comedy,None,None,None,None,2016,2,6,2.5,0.5,3
148956,How to Be Single (2016),1292566,259694,"Comedy,Romance",en,45.998,2016-01-21,6.2,2880,Comedy,Romance,None,None,None,2016,1,21,3.125,0.9464847243000456,4
149011,He Never Died (2015),2386404,279690,"Comedy,Drama,Fantasy,Horror",en,7.267,2015-12-18,6.1,366,Comedy,Drama,Fantasy,Horror,None,2015,12,18,3.5,0.0,1
149334,Nocturnal Animals,4550098,340666,"Drama,Thriller",en,27.231,2016-11-04,7.5,6590,Drama,Thriller,None,None,None,2016,11,4,3.0,0.0,1
149352,Daddy's Home (2015),1528854,274167,Comedy,en,33.655,2015-12-25,6.3,2691,Comedy,None,None,None,None,2015,12,25,2.6666666666666665,1.4375905768565216,6
149354,Sisters (2015),1850457,266294,Comedy,en,17.553,2015-12-18,6.0,1206,Comedy,None,None,None,None,2015,12,18,2.5,1.2583057392117916,7
149406,Kung Fu Panda 3 (2016),2267968,140300,"Action,Adventure,Animation,Comedy,Family",en,82.001,2016-01-23,6.9,4772,Action,Adventure,Animation,Comedy,Family,2016,1,23,3.375,1.026436275942851,8
149590,Standoff (2016),3703908,344041,"Thriller,Drama",en,16.696,2016-01-04,6.0,258,Thriller,Drama,None,None,None,2016,1,4,2.5,0.0,1
149830,Pride and Prejudice and Zombies (2016),1374989,58431,"Romance,Horror,Comedy,Thriller",en,33.558,2016-02-04,6.1,1898,Romance,Horror,Comedy,Thriller,None,2016,2,4,4.5,0.0,1
150254,The Devil's Candy (2015),4935372,354216,"Drama,Horror,Thriller",en,8.662,2017-03-17,6.3,532,Drama,Horror,Thriller,None,None,2017,3,17,2.0,0.0,1
150401,Close Range (2015),3511596,325173,"Action,Crime",en,8.922,2015-12-11,6.6,241,Action,Crime,None,None,None,2015,12,11,3.0,0.0,2
150604,Moonwalkers (2015),2718440,272548,Comedy,en,9.491,2015-03-14,6.2,312,Comedy,None,None,None,None,2015,3,14,2.5,0.0,1
151315,Ride Along 2 (2016),2869728,323675,"Action,Comedy",en,23.353,2016-01-14,6.2,1431,Action,Comedy,None,None,None,2016,1,14,2.0,1.8027756377319946,3
151317,Maggie's Plan (2015),3471098,312669,"Drama,Comedy,Romance",en,7.429,2016-04-27,5.7,315,Drama,Comedy,Romance,None,None,2016,4,27,2.0,0.0,1
151455,Eddie the Eagle (2016),1083452,319888,"Comedy,Drama,History,Adventure",en,12.428,2016-02-25,7.2,1826,Comedy,Drama,History,Adventure,None,2016,2,25,2.8333333333333335,1.0408329997330663,3
151501,Exposed (2016),4019560,331962,"Drama,Crime,Thriller,Mystery",en,17.436,2016-01-22,4.9,415,Drama,Crime,Thriller,Mystery,None,2016,1,22,1.5,0.0,1
151687,Risen (2016),3231054,335778,"Drama,History",en,29.148,2016-02-18,6.1,683,Drama,History,None,None,None,2016,2,18,0.5,0.0,1
151695,The Survivalist (2015),2580382,329004,"Drama,Science Fiction,Thriller",en,9.018,2015-04-15,6.3,250,Drama,Science Fiction,Thriller,None,None,2015,4,15,4.0,0.0,1
151739,Dirty Grandpa (2016),1860213,291870,Comedy,en,78.263,2016-01-20,5.9,3841,Comedy,None,None,None,None,2016,1,20,2.875,0.8539125638299665,4
151777,The Finest Hours (2016),2025690,300673,"Action,Drama,History,Thriller",en,25.967,2016-01-27,6.6,1368,Action,Drama,History,Thriller,None,2016,1,27,3.0,0.0,1
151781,Ghost in the Shell: Solid State Society (2006),0856797,18874,"Animation,Action,Thriller,Crime,Science Fiction",ja,10.705,2006-09-01,7.3,203,Animation,Action,Thriller,Crime,Science Fiction,2006,9,1,3.5,0.0,1
152037,Grease Live (2016),4366830,348089,"TV Movie,Music",en,10.461,2016-01-31,7.1,269,TV Movie,Music,None,None,None,2016,1,31,2.0,1.4142135623730951,2
152063,Gods of Egypt (2016),2404233,205584,"Action,Adventure,Fantasy",en,43.181,2016-02-25,5.6,3504,Action,Adventure,Fantasy,None,None,2016,2,25,0.5,0.0,1
152065,Embrace of the Serpent (2016),4285496,336808,"Drama,Adventure",es,8.049,2015-05-25,7.7,378,Drama,Adventure,None,None,None,2015,5,25,3.5,0.0,1
152071,Race (2016),3499096,323677,"Drama,History",en,10.05,2016-02-19,7.3,1358,Drama,History,None,None,None,2016,2,19,1.5,0.0,1
152077,10 Cloverfield Lane (2016),1179933,333371,"Thriller,Science Fiction,Drama,Horror",en,25.169,2016-03-10,7.0,6683,Thriller,Science Fiction,Drama,Horror,None,2016,3,10,3.6785714285714284,0.7495419846901084,14
152079,London Has Fallen (2016),3300542,267860,"Action,Thriller",en,49.477,2016-03-02,6.1,4023,Action,Thriller,None,None,None,2016,3,2,2.0,2.1213203435596424,2
152081,Zootopia (2016),2948356,269149,"Animation,Adventure,Family,Comedy",en,139.832,2016-02-11,7.7,14106,Animation,Adventure,Family,Comedy,None,2016,2,11,3.890625,0.8105590961719549,32
152083,Whiskey Tango Foxtrot (2016),3553442,279641,"Comedy,Drama,War",en,6.769,2016-03-04,6.3,800,Comedy,Drama,War,None,None,2016,3,4,3.3333333333333335,0.5773502691896258,3
152085,Desierto (2016),3147312,258363,"Thriller,Drama",en,12.909,2015-04-12,6.1,306,Thriller,Drama,None,None,None,2015,4,12,2.5,0.0,1
152091,The Brothers Grimsby (2016),3381008,267193,"Action,Comedy",en,22.034,2016-02-24,5.9,1939,Action,Comedy,None,None,None,2016,2,24,3.125,0.6291528696058959,4
152173,Michael Jackson's Thriller (1983),0088263,92060,"Horror,Music",en,10.247,1983-11-14,8.1,442,Horror,Music,None,None,None,1983,11,14,4.0,0.0,1
152372,Southbound (2016),4935334,354251,"Fantasy,Thriller,Horror,Science Fiction",en,10.192,2015-09-17,6.0,500,Fantasy,Thriller,Horror,Science Fiction,None,2015,9,17,3.5,0.0,1
152591,Ip Man 3 (2015),2888046,365222,"Action,Drama,History",cn,35.815,2015-12-24,7.0,1350,Action,Drama,History,None,None,2015,12,24,4.0,0.0,1
152970,Hunt for the Wilderpeople (2016),4698684,371645,"Adventure,Comedy,Drama",en,16.193,2016-03-31,7.7,1640,Adventure,Comedy,Drama,None,None,2016,3,31,4.375,0.25000000000000006,4
153070,Rabbits (2002),0347840,44351,"Mystery,Fantasy,Horror",en,7.534,2002-01-01,6.8,213,Mystery,Fantasy,Horror,None,None,2002,1,1,3.5,0.0,1
155064,The Neon Demon (2016),1974419,301365,"Thriller,Drama,Horror",en,17.534,2016-06-08,6.5,3282,Thriller,Drama,Horror,None,None,2016,6,8,3.0,0.7071067811865476,2
155288,Eye in the Sky (2016),2057392,333352,"Drama,Thriller,War",en,13.348,2016-03-10,7.0,1300,Drama,Thriller,War,None,None,2016,3,10,2.8333333333333335,1.1547005383792517,3
155509,Mr. Right (2016),2091935,333385,"Comedy,Action,Romance,Crime",en,16.63,2016-02-29,6.4,1132,Comedy,Action,Romance,Crime,None,2016,2,29,3.5,1.3228756555322954,3
155659,Florence Foster Jenkins (2016),4136084,315664,"Comedy,Drama",en,7.466,2016-05-06,6.7,1273,Comedy,Drama,None,None,None,2016,5,6,4.0,0.0,1
155743,My Big Fat Greek Wedding 2 (2016),3760922,302688,"Romance,Comedy",en,12.09,2016-03-23,5.9,862,Romance,Comedy,None,None,None,2016,3,23,2.0,0.0,1
155812,Get a Job (2016),1468846,186759,Comedy,en,10.952,2016-03-17,5.3,534,Comedy,None,None,None,None,2016,3,17,3.25,1.0606601717798212,2
155820,Keanu (2016),4139124,342521,"Action,Comedy,Crime",en,16.795,2016-04-21,6.1,889,Action,Comedy,Crime,None,None,2016,4,21,2.5,1.4142135623730951,2
156025,Ice Age: The Great Egg-Scapade (2016),5480340,387893,"Adventure,Animation,Comedy,Family,TV Movie",en,32.844,2016-03-19,6.4,394,Adventure,Animation,Comedy,Family,TV Movie,2016,3,19,5.0,0.0,1
156371,Everybody Wants Some (2016),2937696,295699,Comedy,en,12.525,2016-03-30,6.3,929,Comedy,None,None,None,None,2016,3,30,4.166666666666667,0.7637626158259733,3
156387,Sing Street (2016),3544112,369557,"Comedy,Romance,Drama,Music",en,12.019,2016-03-11,7.9,1929,Comedy,Romance,Drama,Music,None,2016,3,11,3.8333333333333335,0.2886751345948129,3
156605,Paterson,5247022,370755,"Comedy,Drama,Romance",en,10.306,2016-11-17,7.1,1520,Comedy,Drama,Romance,None,None,2016,11,17,4.5,0.0,1
156607,The Huntsman Winter's War (2016),2381991,290595,"Action,Adventure,Drama",en,72.208,2016-04-06,6.3,4270,Action,Adventure,Drama,None,None,2016,4,6,1.0,0.5,3
156609,Neighbors 2: Sorority Rising (2016),4438848,325133,Comedy,en,34.363,2016-05-04,5.8,3922,Comedy,None,None,None,None,2016,5,4,2.6,1.4747881203752624,5
156706,The Trust (2016),3733774,301608,"Crime,Thriller",en,15.506,2016-04-29,5.0,382,Crime,Thriller,None,None,None,2016,4,29,2.5,0.0,1
156726,Hush (2016),5022702,376570,"Horror,Thriller",en,18.94,2016-03-12,6.7,3885,Horror,Thriller,None,None,None,2016,3,12,2.6666666666666665,2.0207259421636903,3
157122,The Man Who Knew Infinity (2016),0787524,353326,Drama,en,15.246,2016-04-08,7.2,1180,Drama,None,None,None,None,2016,4,8,3.0,0.0,1
157200,Money Monster (2016),2241351,303858,"Thriller,Drama",en,13.646,2016-05-12,6.4,2611,Thriller,Drama,None,None,None,2016,5,12,2.25,0.3535533905932738,2
157270,Barbershop: The Next Cut (2016),3628584,326423,"Comedy,Drama",en,17.065,2016-04-15,6.3,382,Comedy,Drama,None,None,None,2016,4,15,2.5,0.0,1
157296,Finding Dory (2016),2277860,127380,"Adventure,Animation,Comedy,Family",en,52.156,2016-06-16,7.0,10704,Adventure,Animation,Comedy,Family,None,2016,6,16,3.576923076923077,0.9540735874430284,13
157312,The Boss (2016),2702724,323676,Comedy,en,13.017,2016-04-07,5.9,1172,Comedy,None,None,None,None,2016,4,7,2.6666666666666665,1.0408329997330663,3
157340,The Angry Birds Movie (2016),1985949,153518,"Animation,Adventure,Comedy",en,48.184,2016-05-11,6.2,3059,Animation,Adventure,Comedy,None,None,2016,5,11,2.5,0.0,1
157407,I Am Wrath (2016),3212232,332411,"Action,Crime,Drama,Thriller",en,12.609,2016-04-14,5.5,547,Action,Crime,Drama,Thriller,None,2016,4,14,1.5,0.0,1
157432,Precious Cargo (2016),4651410,384737,"Action,Crime,Thriller",en,17.612,2016-07-15,5.2,240,Action,Crime,Thriller,None,None,2016,7,15,1.0,0.0,1
157699,Snowden (2016),3774114,302401,"Drama,History,Crime,Thriller",en,18.821,2016-09-15,7.1,3780,Drama,History,Crime,Thriller,None,2016,9,15,3.8333333333333335,0.6055300708194985,6
157865,Ratchet & Clank (2016),2865120,234004,"Action,Adventure,Animation,Family",en,15.321,2016-04-13,5.8,526,Action,Adventure,Animation,Family,None,2016,4,13,1.5,0.0,1
158238,The Nice Guys (2016),3799694,290250,"Comedy,Crime,Action",en,33.613,2016-05-15,7.1,6529,Comedy,Crime,Action,None,None,2016,5,15,3.8333333333333335,0.7943251103624894,15
158402,The Crew (2016),5653294,380111,Action,ru,20.242,2016-04-21,6.9,204,Action,None,None,None,None,2016,4,21,2.5,0.0,1
158528,The Shallows (2016),4052882,332567,"Horror,Drama,Thriller",en,25.619,2016-06-24,6.4,4466,Horror,Drama,Thriller,None,None,2016,6,24,2.5,0.0,1
158783,The Handmaiden (2016),4016934,290098,"Thriller,Drama,Romance",ko,45.016,2016-06-01,8.3,2744,Thriller,Drama,Romance,None,None,2016,6,1,2.6666666666666665,1.8929694486000912,3
158813,Alice Through the Looking Glass (2016),2567026,241259,"Adventure,Family,Fantasy",en,58.227,2016-05-25,6.6,5595,Adventure,Family,Fantasy,None,None,2016,5,25,2.0,0.9128709291752769,4
158830,The BFG (2016),3691740,267935,"Adventure,Family,Fantasy",en,41.426,2016-06-01,6.2,2858,Adventure,Family,Fantasy,None,None,2016,6,1,2.5,0.0,1
158872,Sausage Party (2016),1700841,223702,"Adventure,Animation,Comedy,Fantasy",en,118.455,2016-07-11,5.7,6290,Adventure,Animation,Comedy,Fantasy,None,2016,7,11,3.642857142857143,1.492042384180314,7
158956,Kill Command (2016),2667380,384798,"Action,Horror,Science Fiction",en,27.873,2016-05-13,5.5,482,Action,Horror,Science Fiction,None,None,2016,5,13,2.5,0.7071067811865476,2
158966,Captain Fantastic (2016),3553976,334533,"Adventure,Drama",en,48.913,2016-07-08,7.9,5500,Adventure,Drama,None,None,None,2016,7,8,4.5,0.0,5
158972,Toni Erdmann (2016),4048272,374475,"Comedy,Drama",de,9.979,2016-07-14,7.0,794,Comedy,Drama,None,None,None,2016,7,14,3.6666666666666665,0.2886751345948129,3
159061,The Wailing (2016),5215952,293670,"Horror,Mystery",ko,24.026,2016-05-12,7.4,1277,Horror,Mystery,None,None,None,2016,5,12,3.0,0.0,1
159077,The Meddler (2016),4501454,337154,"Comedy,Drama",en,6.785,2016-04-05,5.9,288,Comedy,Drama,None,None,None,2016,4,5,2.5,0.0,1
159093,Now You See Me 2 (2016),3110958,291805,"Thriller,Action,Comedy",en,75.757,2016-06-02,6.8,9496,Thriller,Action,Comedy,None,None,2016,6,2,3.6363636363636362,0.9770084209183945,11
159193,Café Society (2016),4513674,339397,"Comedy,Drama,Romance",en,12.791,2016-05-11,6.5,2402,Comedy,Drama,Romance,None,None,2016,5,11,3.0,0.0,1
159415,Swiss Army Man (2016),4034354,347031,"Comedy,Drama,Romance,Fantasy,Adventure",en,17.382,2016-06-24,6.9,2910,Comedy,Drama,Romance,Fantasy,Adventure,2016,6,24,3.25,1.0606601717798212,2
159441,The Do-Over (2016),4769836,389053,"Action,Adventure,Comedy",en,14.179,2016-05-27,5.7,1272,Action,Adventure,Comedy,None,None,2016,5,27,3.5,1.4142135623730951,2
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),3949660,308531,"Action,Adventure,Comedy,Family,Science Fiction",en,48.547,2016-06-01,6.0,2931,Action,Adventure,Comedy,Family,Science Fiction,2016,6,1,2.0,0.0,1
159717,The Fundamentals of Caring (2016),2452386,318121,"Comedy,Drama",en,15.455,2016-06-16,7.3,1922,Comedy,Drama,None,None,None,2016,6,16,3.75,0.3535533905932738,2
159755,Popstar: Never Stop Never Stopping (2016),3960412,341012,"Comedy,Music",en,10.648,2016-06-03,6.6,1026,Comedy,Music,None,None,None,2016,6,3,2.75,1.7677669529663689,2
159849,Bo Burnham: Make Happy (2016),5192124,400608,"Comedy,Music",en,5.697,2016-06-03,8.2,293,Comedy,Music,None,None,None,2016,6,3,2.5,0.0,1
159858,The Conjuring 2 (2016),3065204,259693,"Horror,Thriller",en,152.866,2016-06-08,7.3,6920,Horror,Thriller,None,None,None,2016,6,8,2.25,2.4748737341529163,2
159976,Pelé: Birth of a Legend (2016),0995868,245913,Drama,en,17.573,2016-05-06,7.4,876,Drama,None,None,None,None,2016,5,6,4.5,0.0,1
160080,Ghostbusters (2016),1289401,43074,"Action,Fantasy,Comedy",en,50.082,2016-07-14,5.4,5548,Action,Fantasy,Comedy,None,None,2016,7,14,3.125,0.7440238091428449,8
160271,Central Intelligence (2016),1489889,302699,"Action,Comedy,Crime,Mystery",en,51.969,2016-06-15,6.4,4950,Action,Comedy,Crime,Mystery,None,2016,6,15,3.625,1.0307764064044151,4
160400,Genius (2016),1703957,267192,"History,Drama",en,10.033,2016-06-10,6.5,573,History,Drama,None,None,None,2016,6,10,3.0,0.0,1
160438,Jason Bourne (2016),4196776,324668,"Action,Thriller",en,32.188,2016-07-27,6.3,4964,Action,Thriller,None,None,None,2016,7,27,2.7222222222222223,1.0639287779003088,9
160563,The Legend of Tarzan (2016),0918940,258489,"Fantasy,Action,Adventure",en,52.207,2016-06-29,5.9,5589,Fantasy,Action,Adventure,None,None,2016,6,29,3.0833333333333335,0.6645800679125629,6
160565,The Purge: Election Year (2016),4094724,316727,"Action,Horror,Thriller",en,80.507,2016-06-29,6.4,4543,Action,Horror,Thriller,None,None,2016,6,29,2.75,2.4748737341529163,2
160567,Mike & Dave Need Wedding Dates (2016),2823054,316023,Comedy,en,22.002,2016-07-07,6.1,2199,Comedy,None,None,None,None,2016,7,7,3.3333333333333335,1.2583057392117916,3
160569,Ice Age: Collision Course (2016),3416828,278154,"Adventure,Animation,Family,Comedy,Science Fiction",en,60.074,2016-06-23,6.1,3817,Adventure,Animation,Family,Comedy,Science Fiction,2016,6,23,1.0,0.0,1
160571,Lights Out (2016),4786282,345911,"Horror,Thriller,Mystery",en,35.701,2016-07-21,6.3,3323,Horror,Thriller,Mystery,None,None,2016,7,21,3.0,0.0,2
160573,Pete's Dragon (2016),2788732,294272,"Adventure,Family,Fantasy",en,26.782,2016-08-10,6.4,1916,Adventure,Family,Fantasy,None,None,2016,8,10,3.0,0.0,1
160644,Indignation (2016),4193394,340611,"Drama,Romance",en,5.319,2016-07-29,6.4,232,Drama,Romance,None,None,None,2016,7,29,5.0,0.0,1
160646,Goat (2016),4437216,337874,Drama,en,7.396,2016-09-23,5.4,227,Drama,None,None,None,None,2016,9,23,2.5,0.0,1
160684,Marauders (2016),3963816,359412,"Action,Crime,Thriller",en,15.144,2016-07-01,5.8,504,Action,Crime,Thriller,None,None,2016,7,1,3.5,0.0,1
160718,Piper (2016),5613056,399106,"Family,Animation",en,7.741,2016-06-16,8.2,1373,Family,Animation,None,None,None,2016,6,16,4.5,0.0,2
160848,The Red Turtle (2016),3666024,337703,"Animation,Drama,Fantasy,Family",fr,10.244,2016-06-29,7.5,1016,Animation,Drama,Fantasy,Family,None,2016,6,29,4.5,0.0,1
160954,Nerve (2016),3531824,328387,"Mystery,Adventure,Crime",en,27.036,2016-06-27,7.1,6189,Mystery,Adventure,Crime,None,None,2016,6,27,2.625,0.75,4
160980,Sully (2016),3263904,363676,"Drama,History",en,28.72,2016-09-07,7.2,6112,Drama,History,None,None,None,2016,9,7,3.1666666666666665,0.752772652709081,6
161127,The Infiltrator (2016),1355631,325789,"Crime,Drama,Thriller",en,16.752,2016-07-13,6.6,1430,Crime,Drama,Thriller,None,None,2016,7,13,3.75,0.3535533905932738,2
161131,War Dogs (2016),2005151,308266,"Comedy,Crime,Drama",en,41.398,2016-08-17,6.9,3968,Comedy,Crime,Drama,None,None,2016,8,17,3.625,0.5824823725107174,8
161354,Batman: The Killing Joke (2016),4853102,382322,"Action,Animation,Crime,Drama",en,25.873,2016-07-24,6.6,1500,Action,Animation,Crime,Drama,None,2016,7,24,3.0,0.0,1
